customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract_type,payment_method,internet_service,churn
CUST_000352,67,90,130.11,11879.78,5,Month-to-month,Bank transfer,Fiber optic,0
CUST_000353,57,20,103.28,2128.55,2,Month-to-month,Mailed check,DSL,1
CUST_000354,42,48,56.51,2812.92,4,One year,Bank transfer,No,1
CUST_000355,44,73,84.2,6138.09,4,Two year,Credit card,DSL,0
CUST_000356,29,27,55.63,1485.54,4,One year,Electronic check,Fiber optic,1
CUST_000357,44,19,67.49,1331.29,2,Month-to-month,Bank transfer,DSL,1
CUST_000358,40,0,96.34,0.0,2,Month-to-month,Electronic check,No,1
CUST_000359,49,0,91.37,0.0,0,Month-to-month,Bank transfer,No,1
CUST_000360,32,5,88.75,363.98,1,Month-to-month,Credit card,DSL,1
CUST_000361,52,4,22.63,45.06,4,Month-to-month,Electronic check,DSL,1
CUST_000362,67,7,37.71,176.03,3,One year,Electronic check,DSL,1
CUST_000363,43,8,46.33,403.92,1,One year,Credit card,No,0
CUST_000364,51,10,52.2,530.1,1,Month-to-month,Credit card,DSL,0
CUST_000365,55,13,41.14,674.14,3,Month-to-month,Credit card,Fiber optic,0
CUST_000366,38,2,62.03,371.44,3,Month-to-month,Credit card,No,0
CUST_000367,48,1,28.02,0.0,1,Month-to-month,Mailed check,DSL,0
CUST_000368,45,26,108.0,2822.79,1,Two year,Credit card,Fiber optic,0
CUST_000369,46,18,107.77,1954.45,1,One year,Credit card,No,1
CUST_000370,33,14,84.43,1180.55,2,Month-to-month,Electronic check,Fiber optic,1
CUST_000371,45,24,40.97,874.81,0,One year,Bank transfer,DSL,0
CUST_000372,52,42,130.01,5368.63,5,Month-to-month,Bank transfer,Fiber optic,0
CUST_000373,66,13,123.06,1623.87,2,One year,Electronic check,DSL,1
CUST_000374,59,24,52.24,1159.14,3,Month-to-month,Bank transfer,Fiber optic,0
CUST_000375,77,73,126.96,9284.3,1,Month-to-month,Mailed check,Fiber optic,0
CUST_000376,33,43,125.69,5380.24,0,Month-to-month,Credit card,No,0
CUST_000377,58,13,80.48,1060.46,3,Month-to-month,Bank transfer,DSL,0
CUST_000378,47,24,64.33,1448.65,0,Month-to-month,Credit card,Fiber optic,1
CUST_000379,77,4,69.86,295.17,1,One year,Electronic check,Fiber optic,0
CUST_000380,32,19,80.73,1445.72,3,Month-to-month,Bank transfer,Fiber optic,0
CUST_000381,32,95,107.56,10234.62,2,One year,Mailed check,DSL,0
CUST_000382,36,17,121.48,2199.17,1,One year,Bank transfer,Fiber optic,1
CUST_000383,18,63,125.89,7957.06,1,One year,Bank transfer,No,0
CUST_000384,37,12,50.13,633.75,4,Month-to-month,Mailed check,DSL,1
CUST_000385,33,120,138.56,16708.41,7,Month-to-month,Electronic check,DSL,0
CUST_000386,47,20,98.87,1837.02,1,Two year,Bank transfer,Fiber optic,0
CUST_000387,50,1,34.52,206.41,1,One year,Mailed check,Fiber optic,1
CUST_000388,73,21,66.34,1287.64,0,One year,Electronic check,Fiber optic,0
CUST_000389,59,7,114.05,886.35,3,Month-to-month,Credit card,DSL,1
CUST_000390,36,0,76.72,74.69,0,Month-to-month,Bank transfer,DSL,1
CUST_000391,31,41,62.2,2459.97,1,One year,Mailed check,No,0
CUST_000392,52,7,35.78,351.34,4,Month-to-month,Credit card,DSL,1
CUST_000393,25,38,90.82,3501.04,2,One year,Electronic check,Fiber optic,1
CUST_000394,72,8,78.77,819.15,2,One year,Bank transfer,Fiber optic,0
CUST_000395,62,5,55.94,299.05,5,One year,Credit card,DSL,0
CUST_000396,37,87,126.54,10998.27,4,One year,Electronic check,DSL,0
CUST_000397,19,10,31.87,267.21,0,One year,Electronic check,DSL,0
CUST_000398,65,22,45.51,826.97,1,One year,Electronic check,DSL,0
CUST_000399,43,22,85.63,1851.98,0,One year,Credit card,DSL,0
CUST_000400,63,19,35.68,650.36,1,Month-to-month,Mailed check,DSL,0
CUST_000401,21,59,137.59,8144.07,1,One year,Mailed check,No,0
CUST_000402,36,26,47.21,1085.27,4,One year,Electronic check,Fiber optic,1
CUST_000403,45,12,93.39,1096.8,2,Month-to-month,Mailed check,DSL,1
CUST_000404,45,47,82.62,3940.78,3,One year,Bank transfer,Fiber optic,0
CUST_000405,38,4,61.98,315.47,5,Month-to-month,Credit card,No,1
CUST_000406,54,18,105.49,1712.82,2,Month-to-month,Electronic check,No,1
CUST_000407,28,72,105.95,7698.77,1,One year,Electronic check,Fiber optic,0
CUST_000408,42,23,104.07,2368.85,1,Two year,Electronic check,No,0
CUST_000409,46,40,90.52,3602.26,2,Month-to-month,Mailed check,Fiber optic,1
CUST_000410,52,25,91.79,2058.31,2,Two year,Mailed check,DSL,0
CUST_000411,55,43,117.57,5204.93,1,One year,Bank transfer,No,1
CUST_000412,28,69,115.23,7968.61,2,Two year,Credit card,Fiber optic,0
CUST_000413,21,7,85.06,442.28,0,One year,Mailed check,Fiber optic,0
CUST_000414,64,4,100.92,441.21,4,Month-to-month,Mailed check,No,1
CUST_000415,49,15,122.41,1870.58,2,Two year,Mailed check,DSL,0
CUST_000416,33,29,72.17,2215.23,3,Two year,Credit card,DSL,0
CUST_000417,68,6,80.71,453.3,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_000418,46,0,28.63,1.2,2,Two year,Bank transfer,Fiber optic,0
CUST_000419,62,10,60.88,544.52,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_000420,46,83,102.7,8584.3,3,One year,Credit card,DSL,1
CUST_000421,75,28,117.52,3212.32,1,One year,Bank transfer,No,0
CUST_000422,71,12,77.34,838.77,2,Month-to-month,Electronic check,DSL,1
CUST_000423,41,5,95.61,471.25,2,One year,Credit card,Fiber optic,0
CUST_000424,59,10,26.9,146.42,1,Month-to-month,Mailed check,Fiber optic,0
CUST_000425,54,4,68.45,434.01,0,Month-to-month,Bank transfer,Fiber optic,0
CUST_000426,65,2,111.13,414.99,2,One year,Credit card,DSL,0
CUST_000427,30,56,70.43,3898.8,2,Two year,Bank transfer,Fiber optic,0
CUST_000428,55,120,83.15,9839.61,4,Month-to-month,Bank transfer,DSL,0
CUST_000429,60,4,65.34,295.02,4,One year,Electronic check,Fiber optic,1
CUST_000430,18,1,90.94,42.73,1,One year,Electronic check,DSL,1
CUST_000431,27,9,69.95,746.99,3,One year,Mailed check,DSL,0
CUST_000432,18,14,73.0,943.25,1,One year,Electronic check,Fiber optic,0
CUST_000433,40,5,89.48,501.85,1,Two year,Bank transfer,No,0
CUST_000434,55,8,49.44,406.91,2,Month-to-month,Mailed check,Fiber optic,0
CUST_000435,67,5,97.69,420.82,2,Two year,Bank transfer,Fiber optic,0
CUST_000436,46,35,52.81,1872.4,5,One year,Bank transfer,DSL,1
CUST_000437,69,29,74.08,2236.03,2,One year,Mailed check,Fiber optic,1
CUST_000438,24,24,97.6,2351.1,1,Month-to-month,Bank transfer,DSL,0
CUST_000439,19,11,108.34,1201.43,1,Month-to-month,Bank transfer,No,1
CUST_000440,44,57,127.65,7188.95,3,Month-to-month,Mailed check,Fiber optic,0
CUST_000441,50,83,133.67,11208.91,3,One year,Bank transfer,DSL,0
CUST_000442,44,4,57.91,336.09,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_000443,18,6,35.23,170.33,1,One year,Electronic check,No,0
CUST_000444,43,17,50.18,840.69,2,One year,Bank transfer,Fiber optic,1
CUST_000445,25,2,107.48,356.39,4,One year,Bank transfer,DSL,0
CUST_000446,55,13,112.23,1345.67,2,One year,Electronic check,Fiber optic,1
CUST_000447,50,20,125.16,2563.55,3,Month-to-month,Bank transfer,DSL,0
CUST_000448,30,17,36.1,557.82,1,One year,Mailed check,DSL,0
CUST_000449,37,9,78.18,881.44,2,Month-to-month,Mailed check,Fiber optic,0
CUST_000450,29,18,93.87,1695.97,2,Two year,Electronic check,Fiber optic,1
CUST_000451,44,76,129.07,9935.03,4,Two year,Bank transfer,DSL,0
CUST_000452,59,5,86.89,358.3,0,One year,Mailed check,DSL,1
CUST_000453,30,25,109.5,2612.68,3,Month-to-month,Mailed check,No,1
CUST_000454,52,1,56.45,33.02,2,Month-to-month,Electronic check,Fiber optic,1
CUST_000455,37,1,38.44,64.71,3,Two year,Bank transfer,No,0
CUST_000456,33,19,49.96,898.14,2,Month-to-month,Bank transfer,DSL,0
CUST_000457,43,2,22.2,120.23,3,One year,Electronic check,Fiber optic,1
CUST_000458,29,0,55.03,0.0,1,Month-to-month,Electronic check,Fiber optic,1
CUST_000459,36,4,31.17,0.0,3,One year,Credit card,DSL,0
CUST_000460,27,19,61.65,1226.61,3,One year,Mailed check,DSL,0
CUST_000461,74,29,97.32,2734.06,0,One year,Mailed check,Fiber optic,0
CUST_000462,45,5,111.95,523.58,2,One year,Credit card,Fiber optic,0
CUST_000463,34,26,116.96,3196.29,1,Two year,Bank transfer,DSL,0
CUST_000464,48,4,47.27,366.35,3,One year,Electronic check,Fiber optic,0
CUST_000465,43,22,44.41,919.43,1,Month-to-month,Credit card,Fiber optic,0
CUST_000466,41,12,45.31,601.47,3,Month-to-month,Electronic check,DSL,0
CUST_000467,54,25,129.6,3184.74,1,Two year,Electronic check,DSL,0
CUST_000468,56,120,134.95,16165.01,3,One year,Electronic check,No,1
CUST_000469,37,66,71.25,4641.94,1,One year,Mailed check,No,0
CUST_000470,36,0,104.07,0.0,3,Two year,Bank transfer,Fiber optic,0
CUST_000471,40,51,85.02,4345.48,2,One year,Bank transfer,DSL,1
CUST_000472,18,1,110.42,139.24,1,Month-to-month,Electronic check,Fiber optic,1
CUST_000473,22,73,82.57,5960.34,3,Two year,Electronic check,DSL,0
CUST_000474,65,7,62.82,548.53,1,Month-to-month,Bank transfer,Fiber optic,1
CUST_000475,69,11,75.99,792.33,2,Month-to-month,Mailed check,DSL,1
CUST_000476,41,2,110.26,156.8,2,Month-to-month,Electronic check,No,1
CUST_000477,53,2,107.88,268.4,1,Month-to-month,Credit card,DSL,1
CUST_000478,49,31,92.94,2726.73,2,Two year,Bank transfer,Fiber optic,0
CUST_000479,80,69,76.68,5381.42,1,Month-to-month,Mailed check,Fiber optic,0
CUST_000480,61,22,71.34,1529.17,5,Month-to-month,Mailed check,Fiber optic,1
CUST_000481,43,30,132.56,4075.83,2,Month-to-month,Mailed check,DSL,0
CUST_000482,30,34,97.78,3453.24,1,One year,Mailed check,Fiber optic,0
CUST_000483,20,7,101.61,775.28,2,Month-to-month,Mailed check,Fiber optic,1
CUST_000484,48,1,65.49,0.0,4,Month-to-month,Mailed check,DSL,1
CUST_000485,33,0,73.2,0.0,2,Month-to-month,Bank transfer,DSL,1
CUST_000486,23,10,67.9,535.55,1,Month-to-month,Mailed check,DSL,1
CUST_000487,35,6,93.29,670.04,3,Month-to-month,Bank transfer,DSL,0
CUST_000488,28,1,105.65,92.17,2,Two year,Electronic check,DSL,0
CUST_000489,70,4,72.74,231.02,0,One year,Electronic check,Fiber optic,0
CUST_000490,58,3,69.59,195.55,0,Month-to-month,Electronic check,Fiber optic,1
CUST_000491,44,59,83.53,5036.25,1,One year,Bank transfer,No,0
CUST_000492,67,3,39.21,195.5,3,Month-to-month,Credit card,Fiber optic,1
CUST_000493,46,18,122.92,2256.5,1,Two year,Mailed check,DSL,1
CUST_000494,32,21,62.11,1368.06,0,Month-to-month,Electronic check,DSL,1
CUST_000495,67,18,109.07,1981.26,0,Month-to-month,Electronic check,Fiber optic,1
CUST_000496,53,2,92.53,215.28,0,One year,Mailed check,DSL,1
CUST_000497,29,9,103.59,954.43,2,Two year,Credit card,DSL,0
CUST_000498,42,1,114.18,114.17,3,One year,Credit card,Fiber optic,1
CUST_000499,31,12,88.34,1135.38,1,Month-to-month,Electronic check,Fiber optic,1
CUST_000500,24,5,112.3,597.6,2,Two year,Bank transfer,Fiber optic,0
CUST_000501,58,19,46.27,791.05,2,Month-to-month,Electronic check,No,1
CUST_000502,73,28,96.67,2759.68,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_000503,24,18,106.23,1936.82,5,Two year,Credit card,Fiber optic,0
CUST_000504,53,13,53.66,758.77,3,Month-to-month,Electronic check,No,1
CUST_000505,35,11,99.58,1084.91,3,Month-to-month,Electronic check,Fiber optic,1
CUST_000506,37,44,119.85,5354.47,1,Two year,Electronic check,Fiber optic,0
CUST_000507,36,5,105.62,521.95,2,Month-to-month,Mailed check,DSL,0
CUST_000508,32,31,66.79,2142.82,2,One year,Electronic check,No,1
CUST_000509,45,34,105.16,3529.82,4,Two year,Bank transfer,DSL,0
CUST_000510,32,13,56.93,701.3,0,One year,Mailed check,DSL,0
CUST_000511,49,8,97.9,843.44,1,Month-to-month,Mailed check,No,1
CUST_000512,44,15,73.8,1073.78,2,Two year,Mailed check,DSL,0
CUST_000513,41,2,80.75,382.09,5,Month-to-month,Credit card,Fiber optic,1
CUST_000514,31,1,62.08,118.73,2,Two year,Electronic check,Fiber optic,0
CUST_000515,36,2,37.2,76.89,2,Month-to-month,Bank transfer,DSL,1
CUST_000516,56,4,39.8,241.2,1,Month-to-month,Bank transfer,Fiber optic,1
CUST_000517,52,16,35.76,524.04,1,One year,Bank transfer,DSL,1
CUST_000518,30,45,104.31,4786.13,3,Two year,Electronic check,No,0
CUST_000519,46,6,107.86,736.71,1,One year,Electronic check,Fiber optic,1
CUST_000520,56,65,54.58,3673.29,3,Month-to-month,Bank transfer,No,0
CUST_000521,19,74,63.62,4664.09,1,Month-to-month,Credit card,DSL,1
CUST_000522,53,76,103.75,7762.48,0,Month-to-month,Credit card,Fiber optic,0
CUST_000523,35,43,115.27,4895.68,3,Month-to-month,Mailed check,DSL,1
CUST_000524,53,10,40.77,379.54,0,One year,Mailed check,DSL,0
CUST_000525,33,1,47.67,214.39,1,Two year,Electronic check,DSL,0
CUST_000526,18,20,53.2,1283.51,0,One year,Bank transfer,Fiber optic,0
CUST_000527,20,19,69.41,1353.16,2,One year,Electronic check,Fiber optic,1
CUST_000528,45,45,65.0,2925.93,3,One year,Mailed check,DSL,1
CUST_000529,48,120,115.26,13796.19,1,One year,Electronic check,DSL,1
CUST_000530,31,17,101.35,1805.49,2,One year,Credit card,Fiber optic,0
CUST_000531,54,10,86.1,1079.87,1,One year,Electronic check,Fiber optic,0
CUST_000532,20,4,30.12,299.06,1,One year,Bank transfer,DSL,0
CUST_000533,44,0,83.77,113.8,1,One year,Mailed check,DSL,0
CUST_000534,26,17,76.21,1407.86,4,Two year,Electronic check,DSL,0
CUST_000535,35,19,122.96,2419.41,2,Two year,Electronic check,Fiber optic,0
CUST_000536,45,41,69.43,2841.92,1,Two year,Bank transfer,Fiber optic,0
CUST_000537,32,16,100.62,1536.21,1,Month-to-month,Mailed check,DSL,0
CUST_000538,39,59,122.59,7230.5,2,One year,Bank transfer,Fiber optic,0
CUST_000539,60,23,53.65,1276.19,1,Month-to-month,Credit card,No,0
CUST_000540,36,44,132.32,5676.82,1,One year,Mailed check,Fiber optic,0
CUST_000541,57,3,70.62,196.56,1,One year,Bank transfer,No,0
CUST_000542,28,46,110.89,5018.27,3,One year,Bank transfer,Fiber optic,0
CUST_000543,52,26,47.59,1338.61,1,Two year,Mailed check,DSL,0
CUST_000544,66,4,47.78,136.15,2,Two year,Electronic check,DSL,0
CUST_000545,18,5,81.11,438.38,2,One year,Credit card,DSL,0
CUST_000546,33,62,82.9,5069.97,2,Two year,Electronic check,DSL,0
CUST_000547,53,0,69.97,159.77,4,One year,Mailed check,Fiber optic,0
CUST_000548,41,14,64.4,731.53,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_000549,50,9,88.56,844.58,3,Month-to-month,Mailed check,Fiber optic,1
CUST_000550,35,26,81.71,1996.85,4,Month-to-month,Electronic check,Fiber optic,1
CUST_000551,46,43,41.96,1753.39,2,One year,Credit card,No,1
CUST_000552,42,10,89.97,920.3,1,One year,Electronic check,Fiber optic,0
CUST_000553,62,13,68.71,918.79,4,One year,Electronic check,DSL,0
CUST_000554,48,96,102.17,9831.23,2,Two year,Electronic check,Fiber optic,0
CUST_000555,50,36,47.41,1722.1,2,Month-to-month,Mailed check,DSL,1
CUST_000556,38,54,69.04,3663.81,2,Two year,Credit card,DSL,0
CUST_000557,37,13,48.88,619.0,1,Month-to-month,Credit card,Fiber optic,1
CUST_000558,38,6,116.54,702.39,1,Two year,Bank transfer,No,0
CUST_000559,50,12,69.25,850.55,1,Two year,Bank transfer,No,0
CUST_000560,38,30,39.21,1169.63,5,One year,Bank transfer,Fiber optic,0
CUST_000561,49,2,34.88,142.72,1,Month-to-month,Bank transfer,Fiber optic,1
CUST_000562,76,7,31.4,229.16,1,Month-to-month,Bank transfer,No,1
CUST_000563,58,1,79.39,99.52,3,One year,Electronic check,No,1
CUST_000564,40,13,45.16,548.84,3,Month-to-month,Electronic check,Fiber optic,0
CUST_000565,63,42,90.86,3710.7,0,Month-to-month,Electronic check,DSL,1
CUST_000566,38,0,57.01,15.4,1,One year,Electronic check,DSL,0
CUST_000567,18,26,113.39,3068.82,3,One year,Credit card,DSL,0
CUST_000568,29,64,84.05,5423.52,3,Month-to-month,Bank transfer,Fiber optic,0
CUST_000569,18,6,68.83,331.21,1,One year,Electronic check,DSL,0
CUST_000570,39,28,106.13,3053.07,2,Two year,Electronic check,DSL,0
CUST_000571,45,88,107.34,9411.98,1,One year,Credit card,DSL,0
CUST_000572,70,78,138.32,10860.55,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_000573,49,6,89.17,498.13,5,Two year,Mailed check,Fiber optic,1
CUST_000574,41,2,62.05,159.44,0,One year,Electronic check,DSL,0
CUST_000575,57,3,71.9,163.84,2,Month-to-month,Electronic check,Fiber optic,1
CUST_000576,18,29,131.22,3756.08,3,One year,Bank transfer,DSL,0
CUST_000577,48,31,101.66,2994.87,1,Month-to-month,Bank transfer,No,1
CUST_000578,56,26,123.5,3262.2,3,One year,Electronic check,No,0
CUST_000579,22,9,42.38,418.4,0,Month-to-month,Electronic check,Fiber optic,0
CUST_000580,62,4,70.32,323.94,2,One year,Mailed check,Fiber optic,1
CUST_000581,50,20,120.87,2444.86,6,One year,Bank transfer,Fiber optic,1
CUST_000582,38,15,59.76,820.19,4,Month-to-month,Credit card,No,0
CUST_000583,54,31,132.27,4196.85,1,Month-to-month,Credit card,Fiber optic,0
CUST_000584,79,13,36.21,569.98,1,Two year,Bank transfer,Fiber optic,0
CUST_000585,47,9,114.77,954.08,2,Month-to-month,Bank transfer,DSL,1
CUST_000586,48,8,68.52,601.38,3,Month-to-month,Mailed check,DSL,1
CUST_000587,38,5,29.87,236.87,1,Month-to-month,Electronic check,Fiber optic,1
CUST_000588,32,7,111.45,733.16,3,Month-to-month,Electronic check,No,1
CUST_000589,57,2,46.19,62.78,5,Month-to-month,Electronic check,Fiber optic,1
CUST_000590,32,10,27.23,325.66,0,Month-to-month,Credit card,Fiber optic,0
CUST_000591,46,0,33.58,0.0,4,One year,Credit card,Fiber optic,0
CUST_000592,37,4,87.91,242.79,2,One year,Electronic check,No,1
CUST_000593,52,32,133.78,4182.02,1,Month-to-month,Mailed check,No,1
CUST_000594,50,9,35.65,141.18,4,One year,Mailed check,No,1
CUST_000595,60,26,79.19,2167.56,4,Month-to-month,Bank transfer,DSL,1
CUST_000596,37,30,53.06,1393.1,2,Month-to-month,Electronic check,Fiber optic,1
CUST_000597,40,20,104.5,2124.38,4,Month-to-month,Electronic check,Fiber optic,1
CUST_000598,30,76,69.81,5386.42,1,Month-to-month,Bank transfer,DSL,0
CUST_000599,38,0,43.98,0.0,3,Two year,Credit card,Fiber optic,0
CUST_000600,50,32,55.64,1713.66,2,Two year,Electronic check,DSL,0
CUST_000601,56,76,113.25,8630.43,1,One year,Electronic check,DSL,1
CUST_000602,31,47,130.82,6148.65,2,Month-to-month,Mailed check,Fiber optic,0
CUST_000603,58,4,73.11,392.79,2,One year,Bank transfer,DSL,0
CUST_000604,65,9,30.32,10.07,2,Two year,Electronic check,DSL,1
CUST_000605,51,4,78.34,221.48,1,Month-to-month,Mailed check,Fiber optic,0
CUST_000606,73,22,110.75,2492.7,6,Month-to-month,Bank transfer,No,0
CUST_000607,33,29,47.72,1388.8,2,One year,Electronic check,DSL,1
CUST_000608,26,9,31.77,361.14,2,One year,Electronic check,No,1
CUST_000609,18,18,47.78,886.26,1,Month-to-month,Credit card,Fiber optic,0
CUST_000610,67,28,108.61,3027.57,1,Two year,Bank transfer,Fiber optic,0
CUST_000611,54,13,85.67,1083.46,1,One year,Bank transfer,DSL,1
CUST_000612,44,46,97.06,4697.24,2,Month-to-month,Electronic check,No,0
CUST_000613,49,35,62.45,2339.17,0,Month-to-month,Credit card,Fiber optic,0
CUST_000614,28,1,53.72,103.27,3,Two year,Electronic check,Fiber optic,0
CUST_000615,80,23,128.09,2953.88,2,One year,Electronic check,Fiber optic,0
CUST_000616,46,6,47.06,336.19,4,Month-to-month,Mailed check,Fiber optic,0
CUST_000617,46,19,119.66,2356.31,3,Month-to-month,Credit card,No,0
CUST_000618,55,75,115.55,8708.37,1,One year,Credit card,DSL,0
CUST_000619,52,50,57.33,2791.34,1,One year,Bank transfer,Fiber optic,0
CUST_000620,48,12,72.73,1051.23,4,Month-to-month,Credit card,Fiber optic,0
CUST_000621,33,8,118.85,975.46,0,Month-to-month,Mailed check,DSL,0
CUST_000622,52,6,64.86,590.53,2,Month-to-month,Electronic check,Fiber optic,0
CUST_000623,73,18,115.34,2094.81,2,Two year,Electronic check,Fiber optic,0
CUST_000624,65,2,46.64,68.72,2,Two year,Electronic check,DSL,1
CUST_000625,68,19,86.59,1783.67,1,One year,Bank transfer,DSL,1
CUST_000626,37,0,104.39,30.12,4,Month-to-month,Electronic check,DSL,1
CUST_000627,30,9,116.57,1062.46,5,Month-to-month,Electronic check,Fiber optic,1
CUST_000628,43,5,71.08,235.38,1,One year,Bank transfer,DSL,0
CUST_000629,45,85,126.47,10815.87,3,One year,Electronic check,Fiber optic,0
CUST_000630,61,31,35.8,1060.41,2,One year,Mailed check,No,0
CUST_000631,19,10,50.32,458.44,2,Month-to-month,Electronic check,DSL,0
CUST_000632,67,2,48.87,48.69,3,One year,Bank transfer,DSL,0
CUST_000633,42,17,37.85,687.34,2,Two year,Credit card,DSL,0
CUST_000634,38,5,50.47,98.81,3,Month-to-month,Credit card,Fiber optic,0
CUST_000635,29,18,61.11,1078.94,1,One year,Electronic check,No,0
CUST_000636,20,43,138.38,6048.22,1,Two year,Mailed check,DSL,0
CUST_000637,57,22,97.86,2028.36,0,Month-to-month,Electronic check,DSL,0
CUST_000638,46,24,74.6,1807.7,2,One year,Electronic check,Fiber optic,1
CUST_000639,25,18,127.81,2237.36,1,Month-to-month,Bank transfer,No,1
CUST_000640,25,62,66.32,4071.67,1,One year,Mailed check,No,0
CUST_000641,39,64,99.61,6540.24,2,One year,Electronic check,DSL,0
CUST_000642,70,17,93.21,1419.46,2,Two year,Mailed check,Fiber optic,0
CUST_000643,41,8,29.56,313.03,1,Month-to-month,Electronic check,Fiber optic,0
CUST_000644,22,14,98.7,1334.01,2,Month-to-month,Electronic check,Fiber optic,0
CUST_000645,41,4,31.99,75.18,0,Two year,Electronic check,Fiber optic,0
CUST_000646,40,24,46.03,993.52,2,Two year,Bank transfer,DSL,0
CUST_000647,18,16,43.97,778.89,0,Month-to-month,Mailed check,DSL,1
CUST_000648,44,2,113.89,208.64,1,Month-to-month,Electronic check,Fiber optic,0
CUST_000649,41,5,90.82,422.35,2,Month-to-month,Electronic check,Fiber optic,1
CUST_000650,55,15,93.04,1406.62,1,Month-to-month,Bank transfer,DSL,1
CUST_000651,72,52,101.55,5263.54,2,One year,Bank transfer,Fiber optic,0
CUST_000652,61,20,59.28,985.54,0,Month-to-month,Electronic check,No,0
CUST_000653,40,27,95.59,2531.82,1,Month-to-month,Mailed check,Fiber optic,0
CUST_000654,28,9,65.51,679.18,0,One year,Bank transfer,Fiber optic,1
